,Question,Model_Response,vader_scores,compound,ROBERTA_score,gpt_4_mini_score
520,What policies will you pursue to ensure equality and protect the rights of all Americans?,I will have and have had and also will have now and in the future a continuing strong commitment to a fair administration of civil rights in this country.,"{'neg': 0.0, 'neu': 0.737, 'pos': 0.263, 'compound': 0.802}",0.802,0.6074378229677677,0.8
521,How will you lead the country through challenges and unite Americans with differing perspectives?,"We as a country will be able to transcend our problems. We face, in the coming years, the most awesome perils-challenges-which any nation has ever confronted. And we need a national commitment. We will have to craft a consensus among the American","{'neg': 0.097, 'neu': 0.753, 'pos': 0.15, 'compound': 0.5413}",0.5413,0.79818304348737,0.5
522,How will you lead the country through challenges and unite Americans with differing perspectives?,"people. We will have to set aside the things that divide us now, and concentrate on that, which is most important. One-fourth of our population now lives in poverty. This is an abomination. Twenty-five percent of our people get 4 percent of our","{'neg': 0.073, 'neu': 0.881, 'pos': 0.046, 'compound': -0.2975}",-0.2975,-0.8441286571323872,-0.6
523,How will you lead the country through challenges and unite Americans with differing perspectives?,"national income-while the richest 1 percent get twice as much, per income-tax return, as the poorest 50 percent put together. This is a demonstration that as wealth is concentrated, as power is concentrated, political power flows to the same kinds of","{'neg': 0.075, 'neu': 0.753, 'pos': 0.172, 'compound': 0.5423}",0.5423,-0.1015649735927581,-0.6
524,How will you lead the country through challenges and unite Americans with differing perspectives?,"people. And the voice, and the hope, and the inclusion of so many Americans single mothers and their children, black Americans, and brown Americans, and yellow Americans and the aged retirees on small fixed incomes-whom I hope I can represent in this","{'neg': 0.0, 'neu': 0.868, 'pos': 0.132, 'compound': 0.7003}",0.7003,0.5553921805694699,0.5
525,How will you lead the country through challenges and unite Americans with differing perspectives?,campaign-are now excluded from a meaningful role in our country. This overwhelms us with a moral challenge. We have to fashion a consensus that brings the voices of all Americans alive.,"{'neg': 0.126, 'neu': 0.689, 'pos': 0.186, 'compound': 0.25}",0.25,-0.45210812240839,0.2
526,"What is your plan to manage immigration in a way that balances national security, economic needs, and humanitarian responsibilities?","I dont see that I have to repeat myself on this. You asked me if I eviscerated the bill  the amendment that I offered in the House, and I said no. What I did is I took a bill that was put together by the  by the l- Los Angeles Chamber of Commerce.","{'neg': 0.048, 'neu': 0.952, 'pos': 0.0, 'compound': -0.296}",-0.296,-0.2522202953696251,0.0
527,"What is your plan to manage immigration in a way that balances national security, economic needs, and humanitarian responsibilities?","The Governor of California supported the bill. The U.S. Conference of Mayors supported the bill. The bill that I put together is a tough, tough bill on the issue of mandatory detention. Thats in the bill. The issue of economic necessity is there. We","{'neg': 0.116, 'neu': 0.759, 'pos': 0.124, 'compound': 0.1027}",0.1027,0.2995426207780838,0.5
528,"What is your plan to manage immigration in a way that balances national security, economic needs, and humanitarian responsibilities?","do during a labor dispute, for instance, if you have a dock workers strike and weve got Italian tomatoes, we dont have to apply that right to the employer. That is there. Theres no evisceration of the bill. Its a tough bill, but it was put together","{'neg': 0.129, 'neu': 0.871, 'pos': 0.0, 'compound': -0.4497}",-0.4497,-0.1176557168364524,0.2
529,"What is your plan to manage immigration in a way that balances national security, economic needs, and humanitarian responsibilities?","with input from state and local governments. I think thats what you need to do with immigration. If I might just add in my answer, I support the case of Guatemala and that statements that you referred to by the Nicaraguan families films that you","{'neg': 0.0, 'neu': 0.938, 'pos': 0.062, 'compound': 0.4019}",0.4019,0.1668176315724849,0.0
530,"What is your plan to manage immigration in a way that balances national security, economic needs, and humanitarian responsibilities?","referred to by the Nicaraguan families I supported those who were fleeing Honduras and Guatemala. I dont support those fleeing Nicaragua and thats what that statement said, and I stand by that.","{'neg': 0.072, 'neu': 0.856, 'pos': 0.073, 'compound': 0.0108}",0.0108,-0.218737743794918,-0.5
531,How will you ensure equal opportunities for marginalized communities in our country?,"Well, first of all, Im  as I say, Im used to these one-minute responses and I can provide the answer that way. But if the Vice President would like to have another moment, thats fine with me.","{'neg': 0.0, 'neu': 0.821, 'pos': 0.179, 'compound': 0.7184}",0.7184,0.2257478982210159,0.2
532,Why do you believe you are fit to be the next leader of the United States of America?,Im the only candidate on either side of this election campaign who has negotiated successfully with the soviet union at the highest level. Im the only leader whos been able to lose a war and still come back to keep this country secure and work on a,"{'neg': 0.124, 'neu': 0.771, 'pos': 0.105, 'compound': -0.25}",-0.25,0.5661762915551662,0.2
533,Why do you believe you are fit to be the next leader of the United States of America?,"long-range basis. Ive been in the Congress for a long time, as you know. I headed the National Governors Conference when I was a Governor. Ive been successful in every profession Ive ever had. And Im deeply committed, as this debate tonight","{'neg': 0.0, 'neu': 0.853, 'pos': 0.147, 'compound': 0.7346}",0.7346,0.8301691124215722,0.5
534,Why do you believe you are fit to be the next leader of the United States of America?,"demonstrates, to the needs and aspirations of my fellow countrymen. I care deeply about the American people. I have put and will continue to put my heart and soul into caring for them.","{'neg': 0.0, 'neu': 0.819, 'pos': 0.181, 'compound': 0.7506}",0.7506,0.7096294108778238,0.9
535,What is your overarching vision for the country?,"My vision is to have peace; to have prosperity; to have justice. I grew up in the South, Georgia, the land of cotton. And I saw, as I mentioned earlier on the air just now to President Ford, I saw much better days than what we have now in this","{'neg': 0.0, 'neu': 0.781, 'pos': 0.219, 'compound': 0.8957}",0.8957,0.580662939697504,0.3
536,What is your overarching vision for the country?,"country, and its because we dont have a commitment in our government from the President to the people to make our people live and move toward the idealism of the American dream. Its been a long distance since the rural south. I was born in a little","{'neg': 0.047, 'neu': 0.853, 'pos': 0.1, 'compound': 0.3645}",0.3645,-0.5421822108328342,-0.5
537,What is your overarching vision for the country?,"tiny one-hoss town and but we have lost our way and this country can be better. It can be stronger, we can be at peace. My commitment to peace means that I dont wanna see this country dominant over other nations. I dont want us to be threatened by","{'neg': 0.123, 'neu': 0.578, 'pos': 0.299, 'compound': 0.9309}",0.9309,-0.131849318742752,0.2
538,What is your overarching vision for the country?,"any other nation. I want us to be strong and be a powerful nation, but as a partner among all nations of the earth to keep  to keep the peace. This is my commitment Ive had since a little boy. I dont wanna see us drift farther down the road toward a","{'neg': 0.0, 'neu': 0.754, 'pos': 0.246, 'compound': 0.9072}",0.9072,0.2942733243107795,0.2
539,What is your overarching vision for the country?,"war. And I believe that with a new commitment in our country toward justice, keeping our people free and maintaining the civil rights commitments that were made just 10 years ago. living up to our responsibilities with a strong nation protecting our","{'neg': 0.076, 'neu': 0.647, 'pos': 0.276, 'compound': 0.8481}",0.8481,0.6643679235130548,0.2
540,What is your overarching vision for the country?,"independence and freedom, we can meet these challenges that lie ahead and restore a sense of unity and commitment once again among all the parts of our government and among the American people.","{'neg': 0.0, 'neu': 0.731, 'pos': 0.269, 'compound': 0.8519}",0.8519,0.7124031372368336,0.7
541,What is your plan to manage inflation and ensure economic stability?,"Well, first I dont think that you have to wait one to be inflation to destroy the economy. I think that this instance, as you just pointed out, Mrs. Smith, we have too much inflation right now. We are terribly behind in the management of this","{'neg': 0.141, 'neu': 0.817, 'pos': 0.042, 'compound': -0.7184}",-0.7184,-0.7983316946774721,-0.5
542,What is your plan to manage inflation and ensure economic stability?,Economy. Weve got a hundred billion dollars in the foreign trade trade deficit weve got the highest inflation rate in the so-called Western countries. Its a disgrace to our country. We lost the confidence of the american people. And thats got to be,"{'neg': 0.169, 'neu': 0.763, 'pos': 0.068, 'compound': -0.5994}",-0.5994,-0.9453577562235296,-0.8
543,What is your plan to manage inflation and ensure economic stability?,restored. I think here its necessary  I dont think anybody says we gotta go to 12% inflation rate to destroy this economy. Weve proven just recently in 1979 and 1980 that it can be brought down in a 3- to 5- or 6% increase in the Gross National,"{'neg': 0.126, 'neu': 0.784, 'pos': 0.09, 'compound': -0.4404}",-0.4404,-0.2319367006421089,0.1
544,What is your plan to manage inflation and ensure economic stability?,"Product. I would work directly myself with the Congress of the US. In the past, Ive sat there for years with the um the Arab boycott; the uh grain embolus; with the oil embargo. Each time Ive brought together congressmen, senators, industry labor.","{'neg': 0.053, 'neu': 0.947, 'pos': 0.0, 'compound': -0.3182}",-0.3182,-0.1604233384132385,0.2
545,What is your plan to manage inflation and ensure economic stability?,"Weve been able to get if not a perfect agreement, a sense of priority. And I uh would also take the 3000 participants in the last summit meeting between business labor and government and uh take what they have recommended and implement it. Weve got","{'neg': 0.121, 'neu': 0.84, 'pos': 0.039, 'compound': -0.5894}",-0.5894,0.532357219606638,0.4
546,What is your plan to manage inflation and ensure economic stability?,lots of industrial waste. Weve got 8000 factories that are idle. Those things uh can be quickly brought back into production. Um the major thing as you point out is the huge deficit Uh about $115 billion now. Its projected in the ten-year plan by the,"{'neg': 0.108, 'neu': 0.846, 'pos': 0.045, 'compound': -0.4939}",-0.4939,-0.5330661721527576,-0.5
547,What is your plan to manage inflation and ensure economic stability?,administration to be about $147 billion a year in 1987. That has a terrible impact . the tremendous load of money that has to be borrowed. The anti-inflation uh policies should c- concentrate against uh big banks and big business in opposition to the,"{'neg': 0.072, 'neu': 0.928, 'pos': 0.0, 'compound': -0.4767}",-0.4767,-0.704983601346612,-0.5
548,What is your plan to manage inflation and ensure economic stability?,approach against the needs of working people. And also weve got uh prime interest rates now at 10 and a half and comparable to 12 and 12 and a half percent uh smaller loans. These uh all come together in a way that uh that will permit uh bring the,"{'neg': 0.0, 'neu': 0.939, 'pos': 0.061, 'compound': 0.4588}",0.4588,-0.0202400311827659,-0.5
549,What is your plan to manage inflation and ensure economic stability?,"cost of money down, the cost of government down, the export or the import burden down, and pressure on exports. Conservatively, uh I think we ought to have 3 uh to 4% uh uh increase in the gross uh national product growth and with that I think","{'neg': 0.157, 'neu': 0.749, 'pos': 0.094, 'compound': -0.5106}",-0.5106,0.078471764922142,0.2
550,What is your plan to manage inflation and ensure economic stability?,"probably uh we could get inflation down uh below 4% around 3%, 2 5 percent. Now with that kind of approach, I think we could come up with at least one- one or 2% uh reduction in unemployment. The uh uh low rate of unemployment now puts a real","{'neg': 0.158, 'neu': 0.842, 'pos': 0.0, 'compound': -0.7845}",-0.7845,0.4209843333810568,0.2
551,What is your plan to manage inflation and ensure economic stability?,"hardship on labor working people, causes inflation cause it raises labor costs, and also places a hardship on tax- r- revenue which insists that expenses be cut, which has a further inflationary effect. That typi- approach, with uh hard work, with","{'neg': 0.188, 'neu': 0.812, 'pos': 0.0, 'compound': -0.7269}",-0.7269,-0.582597142085433,-0.6
552,What is your plan to manage inflation and ensure economic stability?,"the wisdom we have in this country, tough negotiations, togetherness, I believe, we could achieve it. Keep uh grade inflation low, uh keep low taxation, and that would keep the cost of living down for an appropriate increase, if any, in the minimum","{'neg': 0.118, 'neu': 0.764, 'pos': 0.118, 'compound': 0.25}",0.25,0.6147141810506582,0.5
553,What is your plan to manage inflation and ensure economic stability?,"wage. These things would help the poorest families in the country and in conjunction with that program, I think it could work.","{'neg': 0.139, 'neu': 0.754, 'pos': 0.107, 'compound': -0.2023}",-0.2023,0.8306081658229232,0.5
554,How will you create jobs and reduce unemployment across the nation?,"Well, we have already committed ourselves to take those savings from the military and use it for two monorail systems on the West Coast  an all electric monorail system between San Diego and San Francisco and one in the Puget Sound area. We will","{'neg': 0.0, 'neu': 0.909, 'pos': 0.091, 'compound': 0.4939}",0.4939,0.4249659515917301,0.3
555,How will you create jobs and reduce unemployment across the nation?,"probably use those same air buses from New Jersey to Washington. Also, we will expand, enormously, the Amtrak passenger rail service, which has, as you know, passenger cars on it, trucks on it, and maybe even some buses on them, with a modern","{'neg': 0.0, 'neu': 0.947, 'pos': 0.053, 'compound': 0.3182}",0.3182,0.4604461248964071,0.2
556,How will you create jobs and reduce unemployment across the nation?,"competitive system involving the soft power, clean, safe, quiet power of rail, we think we can attract a tremendous number of trucking customers: truckers. That also will provide thousands of jobs.","{'neg': 0.0, 'neu': 0.693, 'pos': 0.307, 'compound': 0.8442}",0.8442,0.8947602258995175,0.7
557,What steps will you take to balance the federal budget and manage the national debt?,Every president for the last twenty-five years has pledged to balance the budget and has only achieved that once. In order to achieve a balanced budget in future years wh youve got about a sixty-four billion dollars worth of cuts to make in this,"{'neg': 0.05, 'neu': 0.907, 'pos': 0.043, 'compound': -0.0772}",-0.0772,-0.0621740818023681,-0.5
558,What steps will you take to balance the federal budget and manage the national debt?,"years spending plan, wh thats not going to happen. And Id be glad to give that list to you. Its like John Anderson whos running as an independent. He uses a proposal for a national sales tax, 10 percent whats called a value-added tax. That adds about","{'neg': 0.0, 'neu': 0.884, 'pos': 0.116, 'compound': 0.6705}",0.6705,-0.0015104860067367,-0.2
559,What steps will you take to balance the federal budget and manage the national debt?,"fifty billion dollars to the federal budget. Thats not going to happen. He wants to get rid of subsidies. There are no subsidies. If there are, I want to know what they are. John Anderson wants to balance the budget without reducing military","{'neg': 0.051, 'neu': 0.92, 'pos': 0.03, 'compound': -0.2263}",-0.2263,-0.4291586056351661,-0.5
560,What steps will you take to balance the federal budget and manage the national debt?,"spending. He doesnt want to reduce benefits for social security recipients. None of those things are going to work. I dont know how you can do it, unless you did cut defense spending enormously, or you cut veterans benefits, or you drastically","{'neg': 0.112, 'neu': 0.701, 'pos': 0.188, 'compound': 0.5687}",0.5687,-0.823281878605485,-0.5
561,What steps will you take to balance the federal budget and manage the national debt?,"changed social security, or you eliminated Mediv or Medicaid. I mean Ive served as governor for four years. I know something about these tough choices. There are no easy ways to go, and Im committed to a balanced budget. My requirement is a balanced","{'neg': 0.08, 'neu': 0.759, 'pos': 0.161, 'compound': 0.5719}",0.5719,-0.0842480957508087,0.0
562,What steps will you take to balance the federal budget and manage the national debt?,"budget. I want it done without gimmicks, I want it to done without smoke and mirrors, and I want it done without somebody hiding a whole lot of money off-budget somewhere. I want a strong defense, I chaired Army appropriations and got whip votes for","{'neg': 0.0, 'neu': 0.723, 'pos': 0.277, 'compound': 0.7838}",0.7838,-0.0407912880182266,0.0
563,What steps will you take to balance the federal budget and manage the national debt?,a balanced budget when I was the president of the senate. Ive got a record of that. But Im not going to go out and make pie-in-the-sky promises that I know cant be achieved under the circumstances in which we face ourselves.,"{'neg': 0.0, 'neu': 0.916, 'pos': 0.084, 'compound': 0.5267}",0.5267,-0.4662244990468025,0.2
564,How will you ensure that all Americans have access to quality and affordable healthcare?,I am an absolute f  uh supporter of the public system in healthcare. To ve uh every American uh the opportunity for quality health care at uh at uh affordable uh uh costs. Uh now uh thats uh one uh system that uh I judge uh this Republican,"{'neg': 0.0, 'neu': 0.838, 'pos': 0.162, 'compound': 0.7964}",0.7964,0.4948714897036552,0.5
565,How will you ensure that all Americans have access to quality and affordable healthcare?,administration uh by. Theyve already been in office almost four years now and uh weve not had a comprehensive health plan developed. I uh in the first year in office if Im elected I will take the uh  uh the Congress in hand and f  uh submit a y  y,"{'neg': 0.038, 'neu': 0.892, 'pos': 0.07, 'compound': 0.3527}",0.3527,-0.5187711007893085,-0.5
566,How will you ensure that all Americans have access to quality and affordable healthcare?,"comprehensive plan uh short of a national health insurance program that uh will uh uh let the American people have the uh  basic right in health care. To choose their own doctor, to choose the private hospital, to have uh  care that meets their","{'neg': 0.0, 'neu': 0.826, 'pos': 0.174, 'compound': 0.8126}",0.8126,-0.0968882665038108,0.2
567,How will you ensure that all Americans have access to quality and affordable healthcare?,"needs. Uh  it has uh two basic responsibilities: one is the uh  uh  uh availability of uh comprehensive affordable health care for everybody, both uh rich and poor, it makes allowances for a lower uh  a  lower i  income level and i  enhances uh  uh","{'neg': 0.146, 'neu': 0.682, 'pos': 0.172, 'compound': 0.3182}",0.3182,0.2225017547607422,0.0
568,How will you ensure that all Americans have access to quality and affordable healthcare?,the uh  payment of ah insurance and those in the uh  high uh  income brackets it gives them no tax free  uh uh uh allowances for uh  any health insurance payments. Ah second commitment is to uh-try to control the cost increases. This administration,"{'neg': 0.045, 'neu': 0.835, 'pos': 0.12, 'compound': 0.5719}",0.5719,-0.4233969897031784,0.0
569,How will you ensure that all Americans have access to quality and affordable healthcare?,has been ah um  this administration has been uh fought  fighting uh  uh against uh proper health education and uh- uh  control of the costs. This is still  yet a fight ah  or an effort on my part that I believe is proper and necessary and Im sure the,"{'neg': 0.14, 'neu': 0.816, 'pos': 0.044, 'compound': -0.6249}",-0.6249,-0.0572222173213958,-0.5
570,How will you ensure that all Americans have access to quality and affordable healthcare?,American people agree with me on that.,"{'neg': 0.0, 'neu': 0.706, 'pos': 0.294, 'compound': 0.3612}",0.3612,0.3668906632810831,0.5
571,How will your administration address the pressing challenges of environmental sustainability?,"I live in a part of our land around the Great Blue Ridge Mountains, and the mountains of North Georgia, where the environment is still pure. We hope it will stay that way. Weve got to preserve our forests. Weve got to preserve our unpolluted rivers","{'neg': 0.0, 'neu': 0.857, 'pos': 0.143, 'compound': 0.7906}",0.7906,0.6051436653360724,0.7
572,How will your administration address the pressing challenges of environmental sustainability?,"and streams. Our lakes have gotta stay clean. The purity of the air must be accomplished. Our estuaries and marshes must be preserved. Weve established a uh um wilderness preservation system, which is being expanded under our administration. Weve got","{'neg': 0.0, 'neu': 0.869, 'pos': 0.131, 'compound': 0.6808}",0.6808,0.2199564948678016,0.5
573,How will your administration address the pressing challenges of environmental sustainability?,"about three thousand five hundred additional miles of the Appalachian Trail, uh Bush, when he was vice president, in thirty-seven different states, under the Heritage Conservation Act. Alaska Lands Act weve established a whole new wilderness area,","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0645202063024044,0.0
574,How will your administration address the pressing challenges of environmental sustainability?,"the size of the state of South Carolina. These things must be protected. We dont have to protect the land, the land will protect itself if we keep our hands off, and this is a vital responsibility of every president. Whoever is elected in this","{'neg': 0.088, 'neu': 0.809, 'pos': 0.103, 'compound': 0.1857}",0.1857,0.0582794845104217,0.2
575,How will your administration address the pressing challenges of environmental sustainability?,election will be the first president since John Kennedy who has the authority uh to serve for two full terms in the election uh the presidency in the White House. And I realize that Ill be judged in the long uh historical viewpoint of uh the supreme,"{'neg': 0.055, 'neu': 0.848, 'pos': 0.097, 'compound': 0.2732}",0.2732,0.1659578084945678,0.0
576,How will your administration address the pressing challenges of environmental sustainability?,leadership hand of our nation by what happens in these next three years. I plan to be out in the wilderness uh uh the mountains and the rivers and the lakes and the streams collaborating with the American people in the responsibility uh to preserve,"{'neg': 0.0, 'neu': 0.931, 'pos': 0.069, 'compound': 0.4939}",0.4939,0.1118219420313835,0.2
577,How will your administration address the pressing challenges of environmental sustainability?,our land.,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,-0.0525579899549484,0.0
578,What are your top priorities in regards to foreign policy?How will you strengthen America's national defense and handle relations with adversarial nations?,"A couple of years ago, a very prominent German said that the year 1970 was the outline of American history. We became a superpower. We became as strong as we are now in our defense forces, in our technological skills, and in our economy. We had money","{'neg': 0.0, 'neu': 0.847, 'pos': 0.153, 'compound': 0.7501}",0.7501,0.7821521181613207,0.5
579,What are your top priorities in regards to foreign policy?How will you strengthen America's national defense and handle relations with adversarial nations?,"and a sense of influence in the world. And weve never let that slip away, except over the last few years. My own life and my administrations plans are dedicated to let the United States be strong and simple, so that we can keep  and exercise that","{'neg': 0.0, 'neu': 0.825, 'pos': 0.175, 'compound': 0.8442}",0.8442,0.5603844821453094,0.2
580,What are your top priorities in regards to foreign policy?How will you strengthen America's national defense and handle relations with adversarial nations?,strength in a way that makes patriotism for our country meaningful. The barring of the Soviets from those parts of the world that deal with us is an obvious necessity. The establishment of a national pride will stem from three different areas. One is,"{'neg': 0.0, 'neu': 0.832, 'pos': 0.168, 'compound': 0.7845}",0.7845,0.3225117698311806,0.5
581,What are your top priorities in regards to foreign policy?How will you strengthen America's national defense and handle relations with adversarial nations?,the strength in our military forces and the constant upgrading. I dont mean fanciful weapons systems that dont work. A second area is that we be capable of dealing with emergencies diplomatically or internationally that occur in the world. A third,"{'neg': 0.0, 'neu': 0.81, 'pos': 0.19, 'compound': 0.8023}",0.8023,-0.0927391350269317,0.3
582,What are your top priorities in regards to foreign policy?How will you strengthen America's national defense and handle relations with adversarial nations?,"area is the establishment and maintenance of a balanced economy, seized with a purpose. Now, in each of those areas, we are falling down short. On our national defense system, the Defense Department, Mr. James Schlesinger has only requested or only","{'neg': 0.039, 'neu': 0.887, 'pos': 0.074, 'compound': 0.1027}",0.1027,-0.6601827517151833,-0.3
583,What are your top priorities in regards to foreign policy?How will you strengthen America's national defense and handle relations with adversarial nations?,been given 2 percent of the strength that he requested. Our navy is the weakest that its ever been. Our air systems are antiquated. Our army and Marine Corps strength is the lowest it has been since 1939. Weve not been able to modernize and upgrade,"{'neg': 0.111, 'neu': 0.769, 'pos': 0.12, 'compound': 0.128}",0.128,-0.9019158477894962,-0.8
584,What are your top priorities in regards to foreign policy?How will you strengthen America's national defense and handle relations with adversarial nations?,"our military equipment. In our overseas dealings, weve recently seen the United States exercising, for the first time in 40 years, no influence at all on the part of the nation that was threatened by outside forces. At the Olympics this years, the","{'neg': 0.108, 'neu': 0.833, 'pos': 0.058, 'compound': -0.34}",-0.34,-0.0322428047657012,-0.5
585,What are your top priorities in regards to foreign policy?How will you strengthen America's national defense and handle relations with adversarial nations?,"American prestige sank to one of the lowest peaks that its been since 1933. And in our domestic affairs, weve got a weak dollar, weve got inflation, weve got uncertainty in the balance of payments, our international trade is sinking into a deficit","{'neg': 0.223, 'neu': 0.777, 'pos': 0.0, 'compound': -0.8625}",-0.8625,-0.8565862765535712,-0.8
586,What are your top priorities in regards to foreign policy?How will you strengthen America's national defense and handle relations with adversarial nations?,"position for the first time in two generations. In all of these respects, weve seen a crying need to let the United States have a renewed leadership role in the world. And thats not been done. We cant do everything. But we should certainly correct","{'neg': 0.043, 'neu': 0.818, 'pos': 0.139, 'compound': 0.5574}",0.5574,-0.2057059556245803,0.2
587,What are your top priorities in regards to foreign policy?How will you strengthen America's national defense and handle relations with adversarial nations?,"all of these deficiencies in American life, and we should maintain a commitment to the underprivileged, the employee displaced by robot, the associated people in other countries that have to be supported, and the unprivileged and the folks still","{'neg': 0.0, 'neu': 0.88, 'pos': 0.12, 'compound': 0.5994}",0.5994,-0.4915008991956711,0.1
588,What are your top priorities in regards to foreign policy?How will you strengthen America's national defense and handle relations with adversarial nations?,"caught in the grasp of colonialism or communism. Those commitments are always with us. But weve got to stop the drift. And one of my primary objectives is to restore the United States to a position of peaceful, strong, and sensitive leadership in the","{'neg': 0.05, 'neu': 0.657, 'pos': 0.293, 'compound': 0.9287}",0.9287,0.1571211367845535,0.2
589,What are your top priorities in regards to foreign policy?How will you strengthen America's national defense and handle relations with adversarial nations?,world.,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,-0.0352449864149093,0.0
590,What reforms would you propose to improve the education system?,"There are several things that I would like to do in education to improve it. That is very important, needed very much, in removing, for instance, the social promotion of students in the elementary and secondary schools, as President Carter did with","{'neg': 0.0, 'neu': 0.835, 'pos': 0.165, 'compound': 0.7574}",0.7574,0.5596972890198231,0.2
591,What reforms would you propose to improve the education system?,"the minimum competency tests. This is something the American public has called upon us to do. We could move very effectively and obtain and appropriate very strongly the funds needed for remediative education for those who fail, not for those who","{'neg': 0.074, 'neu': 0.807, 'pos': 0.119, 'compound': 0.27}",0.27,0.3154471144080162,0.2
592,What reforms would you propose to improve the education system?,pass.,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0159775763750076,0.0
593,How will you restore trust in government and ensure transparency in your administration?,"Well first let me say what President Ford just said is correct, that the American people are very skeptical of governments. What the American people know is that Im not a millionaire like he is. I dont share the interests of the wealthy in our","{'neg': 0.167, 'neu': 0.741, 'pos': 0.092, 'compound': -0.408}",-0.408,-0.2984965518116951,0.0
594,How will you restore trust in government and ensure transparency in your administration?,"country. And if Im elected President, Ill work for the people as Ive done all this year, and Ill do it frankly, in an open and honest administration that will be unlike those in recent years. I intend to have a White House, unlike the previous","{'neg': 0.112, 'neu': 0.822, 'pos': 0.066, 'compound': -0.3182}",-0.3182,0.4777790047228336,0.6
595,How will you restore trust in government and ensure transparency in your administration?,"Republican administrations, where people are welcome. I intend to publish a daily record of visitors, so that every day the American people will know who has been in our White House. I intend to hold news conferences regularly. I intend to answer the","{'neg': 0.0, 'neu': 0.927, 'pos': 0.073, 'compound': 0.4588}",0.4588,0.4315354339778423,0.5
596,How will you restore trust in government and ensure transparency in your administration?,questions of the news reporters without their having to negotiate with the White House the day before the news conference. I intend to answer questions openly. I think the American people are basically fair-minded people. Theres no secrecy or,"{'neg': 0.058, 'neu': 0.942, 'pos': 0.0, 'compound': -0.296}",-0.296,0.0051786452531814,0.5
597,How will you restore trust in government and ensure transparency in your administration?,"conspiracy in our government. If the American people know, and theyre given the information, I think theyll make the right choice. I also intend to have a cabinet meeting at least once a month, fully open and discussed.  I want the press to be there,","{'neg': 0.08, 'neu': 0.89, 'pos': 0.03, 'compound': -0.4767}",-0.4767,0.1059655249118805,0.1
598,How will you restore trust in government and ensure transparency in your administration?,"maybe television also, so that every public issue that arises will be debated in the open.  A good example is the pardon of Mr. Nixon. I think what has happened in the past made the American people cynical. President Ford, as he knows, did not have a","{'neg': 0.053, 'neu': 0.84, 'pos': 0.107, 'compound': 0.3818}",0.3818,-0.4050460048019886,0.0
599,How will you restore trust in government and ensure transparency in your administration?,"chance to submit that pardon to a direct vote of our people in an election. I told him then, as I told the American people, that I thought it was the right thing to do. But I also had an open administration, and Ill answer all of the questions before","{'neg': 0.076, 'neu': 0.86, 'pos': 0.064, 'compound': -0.3716}",-0.3716,0.1590791642665863,0.2
600,How will you restore trust in government and ensure transparency in your administration?,"the administration and perhaps even after I would get elected, and then let the American people make their own judgment with me. I just think that the openness is the key. Mr. Nixon made mistakes. Mr. Ford tried to do the right thing, I believe, in","{'neg': 0.054, 'neu': 0.893, 'pos': 0.052, 'compound': -0.0258}",-0.0258,0.0203238427639007,0.2
601,How will you restore trust in government and ensure transparency in your administration?,"humouring a man who was a friend of his. But thats not an open government, and I believe that this kind of an approach will make a tremendous difference in the attitude of government. In the past, Mr. Nixon tried to make everything top secret. Mr.","{'neg': 0.0, 'neu': 0.864, 'pos': 0.136, 'compound': 0.631}",0.631,-0.2545279115438461,0.2
602,How will you restore trust in government and ensure transparency in your administration?,"Ford was even secret in his pardon of Mr. Nixon. But my administration will be one of openness, and I think that the people will vote fairly.","{'neg': 0.0, 'neu': 0.835, 'pos': 0.165, 'compound': 0.5789}",0.5789,0.3307793848216533,0.2
603,What policies will you pursue to ensure equality and protect the rights of all Americans?,Yes.  You may have noticed Im not speaking about equal rights for women and equal rights for minorities.  Im speaking about womens rights and minority rights.  We have had in this administration a quite considerable progress for minority groups and,"{'neg': 0.0, 'neu': 0.865, 'pos': 0.135, 'compound': 0.6983}",0.6983,0.2270634695887565,0.3
604,What policies will you pursue to ensure equality and protect the rights of all Americans?,"for women, and as a matter of fact the womens movement and African-American groups and the Hispanic groups have conducted themselves in a way that has brought to the surface natural differences between us, and this has been recognized. Im not being","{'neg': 0.0, 'neu': 0.913, 'pos': 0.087, 'compound': 0.3818}",0.3818,-0.512701615691185,0.1
605,What policies will you pursue to ensure equality and protect the rights of all Americans?,critical of the womens movement or the minority movement. Im saying we have to pick up and go beyond the point weve reached today if we expect to have a united country where everybody feels a full-fledged commitment by the Government to the equality,"{'neg': 0.049, 'neu': 0.807, 'pos': 0.144, 'compound': 0.5423}",0.5423,-0.0036261975765228,0.2
606,What policies will you pursue to ensure equality and protect the rights of all Americans?,"of participation. I believe also that there is in exclusionary zoning a way that women, for instance, who have got jobs, and poor minority families with a minimum wage or little-a little bit more than that, can go to the suburbs where they can enjoy","{'neg': 0.067, 'neu': 0.864, 'pos': 0.069, 'compound': 0.0258}",0.0258,0.1456935554742813,0.2
